
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.
Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1626 	1626
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	4712 	9342
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	3658 	4954
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	22339 	33468
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	25976 	28384
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	893 	1091
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	4815 	5468
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	6566 	6566
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS (PwD) 	Gender-Neutral 	184 	184
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	9584 	13987
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	13033 	15742
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1585 	1585
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	4999 	8161
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	7547 	7547
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	2647 	4649
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	26263 	35166
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	1413 	1413
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	5114 	5713
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	12935 	14817
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	7310 	8556
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	4813 	5000
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	29996 	34479
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	4877 	5299
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	13443 	14255
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	5800 	8229
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	3943 	4793
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	36643 	42197
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	41527 	41527
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	2529 	3858
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	6216 	6589
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	13970 	16307
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	18500 	18500
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	8601 	10118
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	9273 	9273
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	4890 	5223
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	18106 	27291
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	23237 	34351
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	378 	378
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	4207 	4575
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	4784 	4784
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	7787 	10863
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	13744 	16950
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1180 	1180
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	4771 	7239
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	7378 	7378
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	3245 	3595
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	4383 	4383
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	13133 	26387
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	23246 	32739
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	814 	1377
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Female-only (including Supernumerary) 	826 	826
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	3662 	4165
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	4565 	5390
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS (PwD) 	Gender-Neutral 	192 	192
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	7123 	10575
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	9980 	14383
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	691 	1224
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	4235 	7536
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	5715 	8129
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC (PwD) 	Gender-Neutral 	261 	334
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	2075 	3530
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	3829 	4458
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	20649 	33596
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	35295 	40662
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	1521 	1521
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	4693 	5562
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	6171 	6975
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	9574 	12466
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	15367 	18510
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1248 	1248
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	5980 	8845
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	8574 	9206
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	3049 	3994
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	4863 	4863
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	25240 	29856
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	33931 	38970
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	704 	704
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	4140 	4591
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	6022 	6022
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	9278 	12123
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	18314 	18671
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1143 	1143
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	6761 	8273
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	6043 	9688
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	3016 	3811
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	5198 	5198
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	12919 	24840
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	15174 	33057
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	896 	1829
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Female-only (including Supernumerary) 	1757 	1757
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	3427 	4092
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	5407 	5731
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS (PwD) 	Gender-Neutral 	402 	402
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	7453 	10912
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	10755 	17165
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1740 	1740
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	4063 	8008
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	4670 	9579
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	2356 	3715
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	2907 	4728
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	25415 	37951
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	40721 	44892
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	2733 	2985
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	5296 	5701
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	6506 	6797
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	12537 	15961
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	16605 	20240
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	8113 	10038
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	7134 	10661
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	4077 	4698
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	5329 	5374
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	25063 	28979
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	36435 	37482
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	1853 	1853
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	4222 	4423
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	5824 	5824
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	9836 	12436
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	15242 	17864
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	1688 	1688
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	8268 	8802
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	9994 	9994
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	3797 	4204
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	5301 	5301
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	6224 	8050
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	12382 	15247
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	486 	524
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Female-only (including Supernumerary) 	576 	576
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	1055 	1194
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	2059 	2625
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	EWS (PwD) 	Gender-Neutral 	80 	80
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	2293 	3537
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	5713 	8273
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	288 	288
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	1765 	2205
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	3090 	3637
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	SC (PwD) 	Gender-Neutral 	91 	91
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	535 	1142
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	2371 	2378
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	2064 	6094
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	3100 	11465
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	106 	255
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Female-only (including Supernumerary) 	339 	339
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	697 	941
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	1476 	1845
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	EWS (PwD) 	Gender-Neutral 	56 	56
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	1484 	2531
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	3019 	5444
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	144 	210
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Female-only (including Supernumerary) 	234 	234
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	742 	1738
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	1392 	2999
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	SC (PwD) 	Gender-Neutral 	43 	50
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	546 	904
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	738 	1186
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	1783 	6150
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	6587 	11681
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	210 	210
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	778 	952
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	1938 	1938
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	2207 	2541
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	5499 	5695
