csab_round,academic_year,institute,academic_program_name,quota,seat_type,gender,opening_rank,closing_rank
1,2025-26,National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,46897,48333
1,2025-26,National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),75194,81536
1,2025-26,National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,163074,165175
1,2025-26,National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),175466,175466
1,2025-26,National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,240080,240080
1,2025-26,National Institute of Technology Puducherry,"Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,1149332,1149332
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",All India,EWS,Gender-Neutral,2926,2926
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",All India,OBC-NCL,Gender-Neutral,2442,2929
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Home State,OPEN,Gender-Neutral,3525,4088
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Home State,EWS,Female-only (including Supernumerary),12947,12947
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Home State,OBC-NCL,Gender-Neutral,30421,30421
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Home State,ST,Female-only (including Supernumerary),20586,20586
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,OPEN,Gender-Neutral,1258,1432
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,OPEN,Female-only (including Supernumerary),1060,1295
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,EWS,Gender-Neutral,8649,9408
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,OBC-NCL,Gender-Neutral,3217,3809
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,OBC-NCL,Female-only (including Supernumerary),3622,3622
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,SC,Gender-Neutral,4774,4774
1,2025-26,National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",Other State,ST,Gender-Neutral,8800,8800
1,2025-26,National Institute of Technology Raipur,"Architecture for DASA-CIWG (5 Years, Bachelor of Architecture)",DASA-CIWG,OPEN,Gender-Neutral,26086,26086
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,115228,144045
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),154497,156951
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,147194,164324
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),192089,197319
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,405470,432553
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Female-only (including Supernumerary),316478,316478
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,380294,389507
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,58926,72165
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),85212,88170
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,73236,74884
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),101807,101807
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,72721,78320
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),96420,103915
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Gender-Neutral,1322978,1322978
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,202853,215641
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),228142,229521
1,2025-26,National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,256068,270309
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,111155,132666
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),147922,147922
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,167515,167515
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,EWS,Female-only (including Supernumerary),160007,160007
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,133754,159176
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),155688,186858
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,291664,371363
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,343222,371883
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Home State,ST,Female-only (including Supernumerary),358086,358086
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,55719,66914
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),71496,72977
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,68528,72236
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,67121,73505
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),82104,95329
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,201007,204113
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),220396,220396
1,2025-26,National Institute of Technology Raipur,"Bio Technology (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,251880,252645
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,68629,69732
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),74075,86171
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,76201,89816
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),106560,106560
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,236562,242757
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,293219,293219
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,40773,45529
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),70134,71379
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,46935,49453
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),75266,75266
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,50826,52910
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),76140,76640
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Gender-Neutral,1056494,1056494
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,138439,160888
1,2025-26,National Institute of Technology Raipur,"Chemical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),194758,194758
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,70334,85636
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),94316,121134
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,125461,137882
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,95345,105171
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),144125,147253
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,232091,244363
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Home State,SC,Female-only (including Supernumerary),280840,280840
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,51351,56064
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),74850,84706
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,56659,58872
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),93201,93201
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,56413,60450
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),87371,87885
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Gender-Neutral,743713,743713
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,154464,176630
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),198610,198610
1,2025-26,National Institute of Technology Raipur,"Civil Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,194483,209352
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,6131,30118
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,46425,46668
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,37750,42395
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,85959,85959
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,SC (PwD),Gender-Neutral,852442,852442
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,11505,17019
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),21464,27717
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,17257,18523
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),29585,29585
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,18168,22554
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),34961,34961
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,84068,86511
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,117243,117243
1,2025-26,National Institute of Technology Raipur,"Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,454797,454797
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,45916,52957
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),71608,71608
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN (PwD),Gender-Neutral,944543,944543
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,86631,86631
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,58463,68200
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),82426,82426
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,189417,192662
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,25750,29765
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),42383,46028
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,30057,33779
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),52794,57404
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,31071,36841
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),51939,53930
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,113270,129901
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),132181,132181
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,180638,183313
1,2025-26,National Institute of Technology Raipur,"Electrical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Female-only (including Supernumerary),223441,223441
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,33424,41391
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),58922,58922
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,79780,79780
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,52115,57563
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),82353,82353
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,165544,173266
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,SC,Female-only (including Supernumerary),214925,214925
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,22364,24826
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),30330,38509
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN (PwD),Gender-Neutral,380644,380644
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,25622,26374
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),40549,40549
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,25893,28672
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Gender-Neutral,600842,600842
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,88703,88703
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),124933,124933
1,2025-26,National Institute of Technology Raipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,150686,155729
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,19689,32864
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,OPEN (PwD),Gender-Neutral,904618,904618
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,53062,72715
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,43232,49336
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),73995,73995
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,146654,146654
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,269034,269034
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,17233,20204
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),28219,29608
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,21066,21867
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),38672,38672
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,22625,25762
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),40021,47145
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,89403,98643
1,2025-26,National Institute of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),121314,121314
1,2025-26,National Institute of Technology Raipur,"Information Technology for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,658673,658673
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,54879,69110
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),86329,105272
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,90639,109075
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,70124,83279
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),118228,123980
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,188655,203059
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,26426,41076
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),46133,60944
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,41651,43600
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),65570,65570
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,41311,48679
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),73778,75764
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL (PwD),Female-only (including Supernumerary),1124809,1124809
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,135176,155628
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),191717,191717
1,2025-26,National Institute of Technology Raipur,"Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,204138,209386
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,84152,97727
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),125449,132183
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,134561,134561
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,104607,113194
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),136145,176813
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,288433,323583
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,SC,Female-only (including Supernumerary),248719,308313
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,312870,341795
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,51347,59468
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),73798,89683
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OPEN (PwD),Gender-Neutral,927811,927811
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,59497,62328
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),95257,95257
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,62064,66942
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),89969,92024
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,174082,187545
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,233967,233967
1,2025-26,National Institute of Technology Raipur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",Other State,ST,Female-only (including Supernumerary),268239,268239
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,102435,107281
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Female-only (including Supernumerary),136368,141994
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,EWS,Gender-Neutral,156454,156454
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Gender-Neutral,108275,115082
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,OBC-NCL,Female-only (including Supernumerary),149570,180057
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,SC,Gender-Neutral,247119,286511
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,SC,Female-only (including Supernumerary),293322,293322
1,2025-26,National Institute of Technology Raipur,"Mining Engineering (4 Years, Bachelor of Technology)",Home State,ST,Gender-Neutral,288670,288670
