dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	455184	455184
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	139066	218669
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	132071	132071
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	225210	287111
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	225599	406062
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	498041	498041
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	324779	358292
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	442340	515105
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	267757	486776
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	240357	240357
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	490764	894611
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	689007	689007
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	489700	516025
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	659268	659268
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	562255	574774
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	60957	81129
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	96853	96853
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	94070	107617
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	86165	112944
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	108581	108581
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	235544	250200
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	313592	313592
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	122905	188579
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	185345	185345
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	190357	251138
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	208394	261176
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	297019	297019
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	297619	352458
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	355458	495102
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	48832	121352
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	107614	107614
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	122955	125780
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	126049	137437
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	185401	185401
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	141920	292352
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	275077	355920
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	150208	233229
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	240184	240184
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	246559	307873
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	279131	435891
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	517276	517276
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	401926	443953
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	SC	Female-only (including Supernumerary)	404843	404843
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	466284	525277
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	All India	OPEN	Gender-Neutral	883	1284
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	All India	EWS	Gender-Neutral	6064	6064
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	All India	OBC-NCL	Gender-Neutral	2698	2985
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	All India	SC	Gender-Neutral	7555	7805
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	All India	ST	Gender-Neutral	10476	10476
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	Home State	OPEN	Gender-Neutral	5209	8026
Birla Institute of Technology, Mesra, Ranchi	Architecture (5 Years, Bachelor of Architecture)	Home State	ST	Gender-Neutral	26922	26922
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	23083	25249
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	36197	36197
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	30958	31188
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	32580	33822
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	511488	511488
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	162160	168519
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	236385	236385
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	35573	38411
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	44744	44744
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	60408	66690
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	244675	244778
Birla Institute of Technology, Mesra, Ranchi	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	535141	645837
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	67001	84318
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	70853	70853
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	92935	98894
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	97160	116077
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	260965	268221
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	319817	584807
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	93495	175112
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	139047	139047
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	205054	212074
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	892051	892051
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	40707	75883
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	77561	92805
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	1393225	1393225
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	84615	92224
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	77311	95561
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	218537	256599
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	353375	636191
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	87886	130355
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	114311	139108
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	148989	181411
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	350286	474175
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	776550	776550
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	51922	78632
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	90785	96753
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	80151	85199
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	82273	92060
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	209265	243319
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	314564	334741
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	81229	122450
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	138829	144196
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	130385	181735
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	311414	425465
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	622248	1358607
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	14262	22852
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	30228	35008
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	23994	29723
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	23926	32525
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	95076	161836
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	218957	235574
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	27976	34822
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	37359	44021
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	53742	60338
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	209785	238657
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	257652	528872
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	35197	42786
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	52415	57928
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	858206	858206
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	57164	64451
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	48258	57343
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	197366	220175
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	311790	412776
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	55727	67027
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	78487	83484
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	80028	89913
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	307424	339436
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	656294	856239
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	26280	33759
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	39349	52173
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	35710	42570
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	37528	47276
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	146471	209452
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	301336	336036
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	39272	53581
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	74925	75467
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	70684	77385
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	277486	317732
Birla Institute of Technology, Mesra, Ranchi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	628735	1266340
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	81973	108195
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	113681	113681
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	112354	113801
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	117908	128591
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	300286	307632
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	553067	680777
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	192645	223975
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	151030	214637
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	248898	284419
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	559049	729059
Birla Institute of Technology, Mesra, Ranchi	Food Engineering and Technology (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	698230	698230
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	31427	47925
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	OPEN	Female-only (including Supernumerary)	52507	57769
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	54425	75129
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	58588	72794
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	139858	231050
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	ST	Gender-Neutral	361993	508918
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	OPEN	Gender-Neutral	75811	92926
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	OPEN	Female-only (including Supernumerary)	102330	102330
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	EWS	Gender-Neutral	97381	99093
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	SC	Gender-Neutral	342293	482546
Birla Institute of Technology, Mesra, Ranchi	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	ST	Gender-Neutral	828949	828949
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	44586	60630
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	68043	76928
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	65077	76505
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	64393	80785
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	226654	242077
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	229319	477382
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	70820	78895
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	96851	121470
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	79657	107137
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	344154	374986
Birla Institute of Technology, Mesra, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	896873	1313616
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	46541	97670
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	All India	OPEN	Female-only (including Supernumerary)	73942	73942
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	111985	130531
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	109216	121319
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	224467	254951
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	All India	ST	Gender-Neutral	464999	779302
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	Home State	OPEN	Gender-Neutral	136604	223237
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	Home State	OPEN	Female-only (including Supernumerary)	178587	195287
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	Home State	EWS	Gender-Neutral	247421	322035
Birla Institute of Technology, Mesra, Ranchi	Physics (5 Years, Integrated Master of Science)	Home State	SC	Gender-Neutral	848508	1203845
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	69062	86630
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	87489	99514
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	89058	107357
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	87680	106454
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	258025	271059
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	485804	707527
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	101358	182420
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	120593	193192
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	196865	204104
Birla Institute of Technology, Mesra, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	380211	517268
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	44096	63253
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	All India	OPEN	Female-only (including Supernumerary)	59458	59458
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	75722	76934
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	71931	80562
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	238818	247302
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	All India	ST	Gender-Neutral	517918	553921
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	Home State	OPEN	Gender-Neutral	119783	136356
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	Home State	OPEN	Female-only (including Supernumerary)	114510	116244
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	Home State	EWS	Gender-Neutral	150523	157382
Birla Institute of Technology, Mesra, Ranchi	Quantitative Economics & Data Science (5 Years, Integrated Master of Science)	Home State	SC	Gender-Neutral	567008	809347
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	75780	140406
